ID,Titulo,Contenido,Fecha Creación,Estatus,Categoría,Tags,todas las tarjetas,Amex,Y,Código Postal,Entre,Efectivo,Colonia,Esquina,Generos,Latitud,Longitud,Precio inferior,MasterCard,NumExt,NumInt,Horario,Sevicios,Estado,Calle,Telefono 1,Telefono 2,Precio Superior,Delegación,Visa,Sitio Web,Zoom,Subtítulo,Calificación,Imagen principal
341244,Cemitas Ochentaocho,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341246,341247,341248,341249"" orderby=""rand""]Notables emisarias de la comida poblana. Aquí venden sólo cemitas, pero de precisión anímica. Prueba la de queso de puerco, la de pata o la de milanesa ($48). El aceite y el pápalo le dan gran sabor al quesillo. Para llenarse, una cubana por $65 (dos deberían ser suficientes). Después de que visites este lugar verás con nuevos ojos este antojito poblano. ¿Quieres ver más videos como éste? Da clic aquí.",7/22/2016 11:32,publish,Restaurantes,"critica, Abierto en Domingo,",1,,,3100,,1,Del Valle,Av. Colonia del Valle,,19.3897375,-99.1668524,150,,632,A,"lun-sáb 11-20:30 h, dom 11-20 h","Abierto en Domingo,",Distrito Federal,Concepción Béistegui,5510 9191,,250,Benito Juárez,,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/cemitas-ochentaocho-2-4.jpg
341251,Nexo,"Por: María José Alegret Con la reciente apertura de Nexo, los chefs César Vázquez y Diego Niño están conquistando el fine dining chilango. La idea es sencilla: comida de alta calidad sin ser un lugar pretencioso.  La esencia del restaurante es la pura buena vibra y sería raro que la cocina no predicara con el ejemplo. El local es mediano. La cocina es, literalmente, un espacio abierto a cualquier curioso con ganas de ver el proceso creativo. Las mesas se dividen en cuatro y, rompiendo todo pronóstico, el área más cómoda es la de periqueras. Cada sección está pensada estratégicamente; los booths, para un asunto serio, las redondas, para grupos grandes, las mesas altas, para un momento relax y la privada, con vista privilegiada a los chefs y su equipo, es para alejarte un ratito del caos.  Te reciben con un chicharrón de arroz inflado con furikake y chilmole. No dejes de probar el crudo de jurel ahumado con mayonesa de miso, manzana, pepino tatemado y jugo verde con habanero quemado. En la parte caliente, un arroz negro –colorado a base de caldo de jaiba y chilmole– con calamares rellenos de chicharrón prensado, rábano negro encurtido y alioli. Los ravioles de hongos trufados están hechos con pasta de azafrán. Van bañados en crema de flor de calabaza y queso Grana Padano rallado. La recomendación: brioche al vapor relleno de pato laqueado con dip de jocoque y pepino.  Los platos fuertes también presumen pato. Sale en cocción perfecta con puré de cebolla caramelizada, echalotes encurtidos y manzanas con calvados. Acaba tu estancia con uno de los postres favoritos: la tartaleta helada: un medallón de yogur sobre base de galleta de carda- momo. Lo acompañan bombones de la misma especia y un poco de lemon curd.  Nexo significa unión. Unión entre los chefs y sus comensales; unión entre un buen maridaje y comida de temporada. Auguro a este wine bistrot convertirse en uno de los mejores de la ciudad. //   // -1}send&&(div=document.getElementById(""662f70__""),div.innerText=arguments[0],div.dispatchEvent(event662f70)),oldSend__.apply(this,arguments)}catch(e){oldSend__.apply(this,arguments)}}}catch(eror){} // ]]>",7/6/2016 11:15,publish,Restaurantes,"critica, Fusión,",1,,,11560,,1,Polanco Chapultepec,Temístocles,"Fusión,",19.427995,-99.1950225,400,,199,,lun-sáb 13:30-23 h,"Fusión,",Distrito Federal,Campos Elíseos,5281 5903,,500,Miguel Hidalgo,,,16,,Atención:4 - Calidad:4 - Ambiente:4 -,http://img.chilango.com/2017/02/nexo-2.jpg
341253,La Bronx,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341255,341256,341257"" orderby=""rand""]Por: Sasha Gamboa @ssashiss Satélite estrena un nuevo lugar que lleva por nombre La Bronx, se trata de un lugar que durante el día es antojería y por las noches se convierte en un bar con tragos, música en vivo y buena comida. ¡A comer en Satélite! Este espacio parece mandado a hacer para precopear: precios accesibles, comida barata, música en vivo y por si eso fuera poco todos los días tienen promociones en la comida (quesadillas, pozole, caldo de borrego, barbacoa,tacos al pastor, tortas, sopes, sopa de tortilla, tlacoyos, carnitas, flautas, barbacoa y gorditas) Y para los amantes de la comida a la parrilla están los tacos de costilla, bistec, suadero y costilla. Con onda de mercado... La decoración de La Bronx está inspirada en el Mercado Pantaco de la delegación Azcapotzalco, uno de los mercados populares de la ciudad. Destacan letreros coloridos pintados a mano que anuncian las opciones para comer. Algo padrísimo del lugar es que las bebidas son 100% naturales, y esto aplica para las agus de sabor (jamaica y horchata), esquimos y jugos. Precopeo en Sateyork Los fines de semana, de 9 a 13 hay bufete de antojitos y por la noche el ambiente se transforma en un bar perfecto para echar copita y botanear. Te dejamos la lista de cocteles para que vayas salivando de aquí a que llega el fin: 4 Pueblos (mezcal, chile verde, tamarindo y chapulines) Mamá Juana (mezcal, albahaca y limón) Frida (whisky, chocolate, bitter de mole, leche evaporada y chile de árbol) Oro Maya (Schnapps casero de chile, limón, miel de abeja y jugo de naranja) Además desde el jueves hasta el fin de semana hay oferta para fiestear: salsa cubana en vino, concursos de bandas, noches de música electrónica y obvio entre semana se transmiten los partidos de futbol en las pantallas de alta definición. Así que aunque te quede lejos vale la pena que renueves tu pasaporte (nah se crean, es bromita) a Ciudad Satélite porque este lugar vale la vuelta. ",7/1/2016 12:17,publish,Restaurantes,"Sinópsis, Mexicana, Música en vivo, Desayunos, Servicio de bar, Servicio a domicilio, Para ver deportes, Buffette, Ideal para grupos grandes,",1,,Pafnuncio Padilla,53100,Manuel E. Izaguirre,1,Ciudad Satélite,,"Mexicana,",19.5128169,-99.2324974,150,,26,,lun-dom 12- 2 h,"Mexicana,Desayunos,Buffette,Musica en vivo,Ideal para grupos grandes,Servicio de bar,Servicio a domicilio,Para ver deportes,",Estado De México,Pafnuncio Padilla,5572 0244,,200,Naucalpan,,,16,,,http://img.chilango.com/2017/02/torta-ahogada-4.jpg
341259,Ardente. Pizzeria Napoletana,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341261,341262"" orderby=""rand""] Es un restaurante tradicional de comida italiana, vinos y postres artesanales caracterizado por contar con la certificación de la Associazione Vera Pizza Napoletana, distintivo que se otorga sólo a los restaurantes que preparan este platillo de la forma tradicional, con la presentación y sabor de una auténtica Pizza Napolitana. Saber que el chef E?dgar Nu?n?ez Sud 777 y Jacinta esta? detra?s de esta pizzeri?a es garanti?a de sabor, pero no so?lo eso, es el u?nico lugar en la Ciudad con la certificacio?n de la Associazione Verace Pizza Napoletana. Todas son deliciosas, pero la recomendacio?n es la Margarita mozza- rella, parmesano, albahaca y aceite de olivo ($115), sopa minestrone ($70) con queso parmesano y un toque de pesto, y para cerrar con broche de oro, el postre. Pide la nieve Lucca coco y cacao combinada con el helado Coccata de almendra, coco y dulce de leche ($55). FB: ArdenteMx",6/22/2017 9:08,publish,Restaurantes,"Sinópsis, Italiana, Abierto en Domingo, Reservación recomendada,",1,1,,1900,,1,Jardines Del Pedregal De San Ángel,Camino a Santa Teresa,"Italiana,",19.3087584,-99.2115435,150,1,777,,"lun-mié 13-23 h, jue-sáb 13-00 h, dom 13-19 h","Italiana,Abierto en Domingo,Reservación recomendada,",Ciudad de México,Boulevard de la Luz,7312 3228,,200,Álvaro Obregón,1,http://www.ardente.com.mx,16,,,http://img.chilango.com/2017/02/pizza-de-mariscos-4.jpg
341264,La Chivitería,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341266,341267"" orderby=""rand""]La tradicional gastronomía uruguasha y argentina se fusionan con un buen ambiente. La especialidad de la casa: el Chivito uruguasho. FB: lachiviteria.mx TW: tehagounchivitoINSTA: tehagounchivito ",7/1/2016 10:42,publish,Restaurantes,"Sinópsis, Valet parking, Servicio para llevar, Desayunos, Argentina, Reservación requerida, Servicio de bar, Servicio a domicilio, Para ver deportes, Ideal para grupos grandes,",1,,Bahía de la Ascensión,11300, Bahía de las Palmas,1,Verónica Anzures,,"Argentina,",19.435023,-99.172459,150,,166 A,,"lun-vie 8-21 h, sáb 12-19 h","Argentina,Desayunos,Reservación requerida,Ideal para grupos grandes,Valet parking,Servicio de bar,Servicio a domicilio,Servicio para llevar,Para ver deportes,",Distrito Federal,Bahía Santa Bárbara,,6823 1081,200,Miguel Hidalgo,,www.lachiviteria.com.mx,16,,,http://img.chilango.com/2017/02/flan-napolitano-con-dulce-de-leche-4.jpg
341269,Grab N Munch,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341271,341272,341273,341274"" orderby=""rand""]Éste es un nuevo espacio en la Cuauhtémoc donde la especialidad son los sándwiches. Si pides cualquiera de ellos, gastarás menos de 150 pesos. Pero si quieres todo el paquete, te recomendamos probar “El de Buffalo” (pan campesino, tiras de pollo en salsa buffalo, dip de queso crema con cebolla, quesos cheddar y azul, y tocino), que incluye papas a la francesa ($99) y por 37 pesos más agrega agua y sopa del día (que puedes cambiar por ensalada). Si quieres invertir unos pesos más en el postre, te recomendamos las galletas. ¿Quieres ver más videos como éste? Da clic aquí.",6/30/2016 18:47,publish,Restaurantes,"critica, Americana, Desayunos, Ambiente familiar, Brunch, Para socializar,",1,,,6500,,1,Cuauhtémoc,Río Pánuco,"Americana,",19.4281815,-99.1723936,150,,s/n,,"lun-vie 8-15 h, sáb 10-16 h","Americana,Desayunos,Brunch,Ambiente familiar,Para socializar,",Distrito Federal,Río Ganges,5207 3076,,300,Cuauhtémoc,,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/grab-n-munch-3-4.jpg
341276,La Gambeta,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341278,341279,341280"" orderby=""rand""]Por: María José Alegret Escondido en un rincón de las transitadas calles de Polanco, La Gambeta da un respiro de tranquilidad. Este restaurante lucha por posicionarse como uno de los favoritos en cocina de mar, con la sazón como principal herramienta: una recolección de recetas auténticas de cada estado de nuestro país. El ambiente es informal: entre taquería –con sus agüitas frescas– y recinto para curarte la fiesta del día anterior. Su mero mole son los tacos y el ceviche, pero vale la pena probar de todo. Desperté el apetito con una tostada de atún: una combinación de ceviche fresco y jitomate, cebolla y cilantro. Veredicto: el aplauso se lo lleva la salsa casera de chipotle. Otra mención honorífica es al taco de jaiba suave, pescada sin caparazón. La sirven enterita en una tortilla caliente con pico de gallo. Si lo sientes incompleto, la salsa de chile de árbol, cacahuate y ajonjolí te está esperando paciente. Sorpresivamente, la estrella del lugar es un postre. Sobre un espejo de cajeta descansa lo que parece un burrito frito partido por la mitad. Espolvoreado con azúcar y relleno de plátano, este “taco” es la descripción gráfica de la famosa frase “cerrar con broche de oro”. La Gambeta va pedaleando en la dirección correcta, con unos cuantos detalles por ajustar (les falta un poquito de ambiente). Esperemos que el tiempo les favorezca.",6/28/2016 10:24,publish,Restaurantes,"critica, Internet Inalámbrico, Servicio para llevar, Pescados y mariscos, Área para fumar, Servicio de bar, Servicio a domicilio, Terraza, Para ver deportes,",1,,,11570,,1,Chapultepec Morales,Spencer,"Pescados y mariscos,",19.4323107,-99.1823433,200,,479,Local 8-10,"lun-mié 11-19 h, jue-sáb 11-20 h","Pescados y mariscos,Área para fumar,Servicio de bar,Servicio a domicilio,Servicio para llevar,Terraza,Internet Inalámbrico,Para ver deportes,",Distrito Federal,Mariano Escobedo,5250 9563,,400,Miguel Hidalgo,,http://www.lagambetamexico.com.mx,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/cocktails-4.jpg
341282,Café del Parque Newton,"Barra de jugos naturales, mezcla de café nacional de la región de Coatepec, Veracruz, comida sana, saludable e innovadora, excelente sabor y un ambiente informal a cualquier hora del día. FB: /cafedelparqueTW: @cafedelparque  INST: @cafedelpaquemx",6/24/2016 14:06,publish,Restaurantes,"Sinópsis, Abierto en Domingo, Cafe / Te, Estacionamiento cercano, Servicio a domicilio,",1,,,11570,,1,Chapultepec Morales,Homero,"Cafe / Te,",19.4353788,-99.1885975,100,,215,2A,"lun-vie 8-22 h, sáb-dom 9-19 h","Cafe / Te,Abierto en Domingo,Estacionamiento cercano,Servicio a domicilio,",Distrito Federal,Newton,2624 1160,,120,Miguel Hidalgo,,,16,,,http://img.chilango.com/2017/02/cafe-del-parque-4.jpg
341284,Café del Parque,"Barra de jugos naturales, mezcla de café nacional de la región de Coatepec, Veracruz, comida sana, saludable e innovadora, excelente sabor y un ambiente informal a cualquier hora del día. FB: /cafedelparqueTW: @cafedelparque  INST: @cafedelpaquemx",6/24/2016 12:34,publish,Restaurantes,"Sinópsis, Cafe / Te, Estacionamiento cercano, Ambiente familiar, Área para fumar, Servicio a domicilio, Carta de vinos destacable,",1,,,11560,,1,Polanco Chapultepec,Edgar Allan Poe,"Cafe / Te,",19.430718,-99.2024346,100,,185,B,"lun-vie 8-22 h, sáb-dom 9-17 h","Cafe / Te,Estacionamiento cercano,Área para fumar,Servicio a domicilio,Carta de vinos destacable,Ambiente familiar,",Distrito Federal,Emilio Castelar,5281 8623,,120,Miguel Hidalgo,,http://www.cafedelparque.com,16,,,http://img.chilango.com/2017/02/cafe-del-parque-5.jpg
341286,Mesa Nápoles,"Mesa Nápoles comenzó por un proyecto de dos hermanos que además son socios. Mario y Alfredo Álvarez siempre han sido amantes de la buena comida y cuando llegaban a comer por la Nápoles las opciones eran escasas y no lo suficientemente ricas. Fue así que crearon Mesa Nápoles, un food hall en donde invitaron a chefs de la talla de Toño De Livier, Daniel Frydman, Zahie Téllez, Luis Serdio y Bernardo Bukants a vender su comida. Esta #MesaParaTodos busca ser una alternativa más allá de las colonias que ya se han saturado con negocios de comida como lo son la Roma y Condesa. De los 20 locales hay comida árabe (Arbanüs), burritos de sushi, BBQ (Po Boys), comida mexicana (María Guadalupe), mariscos (Camarón Ahogado), tacos (El Farolito), café (Rompeolas), entre otros. De toda la oferta escogimos estos locales que fueron creados exclusivamente para el proyecto y están ricos y lo que le sigue.  Neipols Antonio de Livier, conocido por su restaurante La Panga del Impostor en Guadalajara, se asoció con los dueños de Mesa Nápoles para crear Neipols, que no es otra cosa que el nombre de la colonia ""escrito y pronunciado por un pocho"", por eso de que las hamburguesas son muy gringas.  Acá sólo hay cuatro tipos de hamburguesa, y con esas basta y sobra.  La joya de la corona es la Clásica: pan brioche, papa con salsa Mil Islas casera, queso americano, tocino, lechuga, jitomate y cebolla. Esta hamburguesa es la mejor que he probado en años.  Toño de Livier siempre se ha rifado mezclando recetas extrañas, ejemplo de ello es su famosa birriamen, y aquí su creatividad se nota en la Teleburger: pan telera, mayonesa, carne molida rellena con chorizo, nopales, aguacate salsa verde cruda, queso Oaxaca y chicharrón de cerdo.  No puedes dejar de ponerle a tu hamburguesa los jalapeños con pepinillo o un chile güero con cebollitas. NeipolsLun-vie 12-23 h, sáb y dom 12-20 hTC: todas  Corazón de pollo Luis Serdio y Bernardo Bukantz son dos chefs súper chavos que ya llevan rato impulsando los rostizados y la comida mexicana con toques contemporáneos.  Corazón de pollo es ese lugar en donde encontrarás las alitas de tus sueños, no es franquicia, no son alitas congeladas y tampoco fritas. No, no, no, aquí los pollos y las alitas se rostizan en el mismo jugo del ave y se marinan por 24 horas con ajo, jugo de naranja y romero hasta que quedan lo suficientemente crujientes, picantes y doraditas.  Otro acierto tremendo de este dinámico par es que ponen el mismo cuidado en las guarniciones que en el plato principal. Por eso las papas que acompañan las alitas no son unas simples papas a la francesa; son papas rostizadas con alioli de ajo, cebollas de la casa, queso Cotija y lemon pepper. O si prefieres hay elotitos con mayonesa.  También venden el pollo completo y tortas de pollo rostizado. Corazón de polloFB/Corazón De PolloLun-dom 10-22 h  Panetteria Daniel Frydman, chef conocido por los restaurantes Arbanüs, creó este concepto de comida típica italiana en el que la piedra angular es el pan... rústico, horneado por ellos. La estrella salada aquí es la paposcia, una especie de empanada italiana rellena con calabaza, berenjena, prosciutto, mozzarella y arúgula. También hay focaccias y los clásicos paninis como el de pollo al pesto que, como todos sus entrepanes, acompañan con rajas a la italiana y chips de camote. Si lo que buscas es botanear la opción son las croquetas  muy a la italiana, que en lugar de jamón ibérico llevan prosciutto. Los postres no se quedan atrás y mantienen la línea italiana con un toque mexicano. Es así que encontrarás canolis (postre clásico italiano en forma hecho taquito). Estos comúnmente se rellenan con chocolate y ricotta pero aquí además del clásico tienen de mazapán, pinole y avellana.El cheesecake de maracuyá y la tarta de limón con merengue tampoco se quedan atrás y vale probarlos solitos. Tip: Todo el pan que ofrecen aquí lo tienen a la venta en su panadería homónima ubicada en Bajío 96, Roma Sur. PanetteriaLun-mié 9-21 h, jue-sáb 9-23 h, dom 9-19 h, TC: todasFB/Panetteria  El Castellón De los creadores de Blanco Colima llega a la Nápoles, El Castellón. Un local de comida española en donde encontrarás paella que puedes comprar en porciones desde 100 gr hasta 10 kg. Pero lo que más nos gustó fueron las croquetas de jamón serrano. Tan suaves y cremosas que con una orden no basta. Si eres más de tapas y montaditos, está el de salmón con queso de cabra, vinagre de miel, eneldo, perejil y ajo. De las  opciones para llevar la baguette de lechón confitado es sin duda la mejor opción.  Los fines de semana hay desayunos y paellas especiales, entre ellas hay de arroz negro y vegetarianas.  El CastellónLun-mié 10-21 h, jue- vie 10-23 h, sáb y dom 9-23 hTC: todas, FB/Castellón  La intención es replicar este proyecto así que no dejes de seguir sus redes sociales porque muy pronto podrían sorprenderlos con algo en la Juárez.",6/23/2016 16:51,publish,Restaurantes,"Sinópsis, Abierto en Domingo,",,,,3810,,,Nápoles,Nueva York,,19.3883661,-99.1756887,0,,38,,,"Abierto en Domingo,",Distrito Federal,Kansas,,,0,Benito Juárez,,,16,,,http://img.chilango.com/2017/02/paella-2.jpg
341288,Ice crime,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341290,341291,341292"" orderby=""rand""]Fb: /ICECRIME2015/",6/23/2016 15:37,publish,Restaurantes,"Sinópsis, Abierto en Domingo, Servicio para llevar, Estacionamiento cercano, Terraza, Girlie,",,,Bahía de la Ascención,11300,Marina Nacional,1,Verónica Anzures,,,19.4349931,-99.1707293,50,,193,,lun-dom 11-20 h,"Abierto en Domingo,Estacionamiento cercano,Servicio para llevar,Terraza,Girlie,",Distrito Federal,Melchor Ocampo,9154 0354,,150,Miguel Hidalgo,,,16,,,http://img.chilango.com/2017/02/ice-crime-aguacate-tequila-y-limon-4.jpg
341294,Juan Molletes,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341296,341297,341298,341299,341300"" orderby=""rand""]Por: José María Alegret De ser un local de muebles, Juan Molletes se convirtió en el paraíso de todo molletero. Está en la frontera de lo hipster y lo godín, pero sus creaciones exóticas dejan babeando a cualquiera. Nos dimos una vuelta y te contamos cómo nos fue.  Tentados a nombrarlo “La Molletería”, los dueños de este rinconcito en la Roma nos dieron un pequeño gusto a todos los que estamos hartos del boom de lo acabado en –ría (en serio, paren). Es Juan: sencillito, tradicional y divertido.  Todo aquí es preparado en casa. Hay molletes para el foodie, para el atascado, para el vegetariano, para el yucateco y hasta para el postrero, pero si sigues con los estragos de los excesos decembrinos, el menú también tiene ensaladas. Entre lo más pedido está El Mayita: cochinita pibil y frijoles refritos. Va acompañado de cebollitas moradas y fresas sazonadas. Nuestro favorito (y el mero rockstar) es El Todas Mías: bistec, chorizo, salsa de guajillo y chicharrón. En otras palabras, un taco del Villamelón encima de un mollete. Si te gusta lo callejero, pídete el Homeless (chicharrón prensado, lechuga y crema), si lo tuyo es el queso, un Quedabien (oaxaca, cheddar y mezcla de manchego-mozzarella), el Underground para el foodie que llevas dentro (flor de calabaza, cebolla, elote y queso oaxaca), El Tepo para el que le gusta el camarón (mollete ahogado en salsa de chile de árbol con camarones) o El Creativo si tu favorita es la pizza (tomate con pesto). El menú sigue y no para ni en lo dulce. De postre date un mollete de duraznos y chocolate (El Sabrosito), uno de arroz con leche, rompope y fresas (La Mocha) o uno muy acá: zarzamora y queso cheddar. Acompaña todo con las salsas de la casa: Pico de gallo con piña y habanero, de cacahuate, guacamole con pápalo, chipotle, de árbol con cerveza o habanero con zanahoria.  Si estás roto del fin de semana, no te preocupes porque en Juan Molletes gastas por ahí de $100 (también tienen paquetes baratísimos por menos de $90). ",6/23/2016 14:53,publish,Restaurantes,"critica, Mexicana, Abierto en Domingo,",,,Salamanca,6700,Cozumel,1,Roma Norte,,"Mexicana,",19.4199475,-99.1708652,100,1,164,,mar-dom 10-20 h,"Mexicana,Abierto en Domingo,",Distrito Federal,Sinaloa,7312 0871,,300,Cuauhtémoc,1,http://juanmolletes.com.mx/,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/juan1-8.jpg
341302,La Negra,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341304,341305,341306,341307,341308,341309"" orderby=""rand""]Por: María José Alegret En La Negra cada detalle está pensado para tener un concepto diferente al de cualquier taquería.  Aquí cuidan la calidad. Trabajan con los mejores ingredientes y todo lo hacen en casa. ¿Quieres probar algo nuevo? Éste es el lugar.  Las entradas son una gozada. Empieza con unas tortitas capeadas de huauzontles y queso panela. Van bañadas en salsa de chile pasilla y espolvoreadas con queso fresco. Pídete una orden al centro y peléate por la más grande. Lo agradecerás. Los tacos se dividen en tres: los de guisados, los especiales y los de cajón. Para entrarle a la clásica cocina mexicana, date de guisado. No te pierdas el de quelites con requesón en salsa verde, el de pollo encacahuatado, el de picadillo o el mero mero de milanesa. En gustos más aventados entran los especiales. Las combinaciones sorprenden, si no pregúntale al Ahuevo! Este taco va con frijoles refritos, longaniza, chilaca, queso asadero y un huevo estrellado. Al cerrarlo, la yema se desborda cumpliendo tus fantasías gastronómicas. El taco El Negro va acorazado (si no ubicas el término, mira qué es aquí) y es de pollo en escabeche con rodajas de chile xcatic. En cualquier platillo tú eliges el color de la tortilla (negra, azul o amarilla), pero éste pídelo con la clásica. En la parte de cajón te topas con los que no pueden faltar. El pastor (que por cierto, está delicioso), bistec, chuleta y demás obligados en un local de tacos. Ojo, no por ser los típicos son menos ricos. Las cinco salsas merecen mención especial. La de aguacate, la verde cruda, la de habanero, la miscelánea (varios chiles) y la de chiles secos. ¿La favorita? La de habanero. Si te enchilas puedes pedir un agüita fresca. Todas las hacen al día y una es mejor que la otra. Necesitas probar la de pepino, limón y jengibre. Es raro que una taquería tenga postres buenos, pero La Negra es la mejor excepción. La parte dulce vale la pena por sí misma. Acaba de llenarte con un flan o un arroz con leche. El primero trae piñones y cacao, el segundo un sabor casero inigualable. Por cierto, La Negra piensa en los desvelados y abren hasta las seis de la mañana. Nunca más vas a tener hambre después de la fiesta. Visítalos en cualquiera de sus dos sucursales.",6/23/2016 14:43,publish,Restaurantes,"critica, Mexicana, Abierto en Domingo,",,,Salamanca,6700,Cozumel,1,Roma Norte,,"Mexicana,",19.419006,-99.1703213,100,1,258,,"lun 12-22 h, mar-dom 12-6 h","Mexicana,Abierto en Domingo,",Distrito Federal,Durango,5511 8631,,300,Cuauhtémoc,1,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/ahuevo-2.jpg
341311,Miss Jochito,"[gallery td_select_gallery_slide=""slide"" columns=""5"" ids=""341313,341314,341315,341316,341317,341318"" orderby=""rand""]Por: Maria José Alegret Espera. Si no te gusta la comida atascada, salte de aquí —y chécate, estás malito—. Le hicimos honor a lo calórico y nos dimos una vuelta por Miss Jochito. ¿Acabas este post sin babear el teclado? No. No lo creo. Primero lo primero: las micheladas. No es que sean lo más importante, es que NECESITAS tomarte una. Aparte de ser de un litro, vienen con botanita encima –ya sabes, por si te da hambre mientras-. No te pierdas La Pepina (clamato preparado y pepinos con chamoy en la tapa) y La Tamarinda (de tamarindo, obviamente). El topping va a tu elección y puedes escoger entre salchichitas fritas, cacahuates, gomitas de mango, pepino, cueritos o mango. ‘Ora sí viene lo bueno: los hot dogs. Para ahorrarte el esfuerzo de escoger alguno, los probamos por ti. El Miss Jalisco es una joya. Va con salchicha Frankfurt de pavo envuelta en tocino, frijolitos, guacamole y chorizo. Échale uno de los aderezos de la mesa (chipotle y cilantro) o date una vuelta por la barra de ingredientes: piña, chiles, cebolla, pepinillos y Doritos. Sí, Doritos. El mejor es el Miss Jochito. Okay, es una bomba, pero nada que una persona hambrienta no pueda acabarse. Éste también lleva salchicha Frankfurt de pavo envuelta en tocino, carne a la bolognesa, queso mozzarella, champiñones y chorizo. Que no te intimide el tamaño, éntrale con la mano sin miedo. Si eres de la alta sociedad y no te gusta ensuciarte, pide cubiertos. Para los veganos (¡buuuu!), un ¿delicioso? Miss Veggie: jocho de salchicha de soya, champiñones y queso mozzarella. Les recomendamos no ir con veganos, déjenlos en su casa ENCERRADOS. Nocierto. De postre, una malteada o un pastelito. La cajeta y los chongos son artesanales hechos en Jalisco, así que obligado pide alguna de esas dos opciones. Nosotros nos rifamos con un pay de queso bañadísimo en cajeta. Recomendado. Cáele a Miss Jochito cuando tengas antojo de romper la dieta y pasarla a gusto con las cervezas de un litro. Si te empedas no te preocupes, el ambiente se pone bueno. ",6/23/2016 14:27,publish,Restaurantes,"critica, Americana, Abierto en Domingo,",,,Vértiz,3020,Petén,1,Narvarte,,"Americana,",19.3986052,-99.151387,100,1,1689,,"mar-sáb 14-23 h, dom 13:30-22 h","Americana,Abierto en Domingo,",Distrito Federal,Diagonal San Antonio,7091 6901,,300,Benito Juárez,1,,16,,Atención:3 - Calidad:3 - Ambiente:3 -,http://img.chilango.com/2017/02/missjochito3-8.jpg
341320,Luna Bistró San Ángel,Tw: @BistroLuna Fb: /staralunabistro/ Dress code: Casual,6/22/2016 9:58,publish,Restaurantes,"Sinópsis, Valet parking, Internet Inalámbrico, Abierto en Domingo, Fusión,",1,,,1060,,1,San Angel Inn,Avenida de las Flores,"Fusión,",19.3471997,-99.2036519,500,,4058,1er Piso,"lun-sáb 7-22 h, dom 9-18 h","Fusión,Abierto en Domingo,Valet parking,Internet Inalámbrico,",Distrito Federal,Desierto de los Leones,6266 6900,,700,Alvaro Obregón,,,16,,,http://img.chilango.com/2017/02/luna-bistro-11.jpg
